Category,name,mrp,discountPercent,availableQuantity,discounted_mrp,weightInGms,outOfStock,quantity
Chocolates & Candies,Amul Cheese Spread Spicy Garlic,85,3,0,82,200,TRUE,200
Chocolates & Candies,Ching's Secret Veg Hakka Noodles,107,0,0,107,600,TRUE,600
Chocolates & Candies,Saffola Oats 100 % Natural,15,0,0,15,38,TRUE,38
Chocolates & Candies,Lijjat Moong Papad,60,5,0,57,200,TRUE,200
Chocolates & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,28,70,TRUE,70
Chocolates & Candies,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
Chocolates & Candies,Veeba Favourites Eggless Burger Mayonnaise,69,8,0,63,250,TRUE,250
Chocolates & Candies,Sunfeast Yippee! Magic Masala Noodles,48,6,0,45,240,TRUE,240
Chocolates & Candies,Top Ramen Masala,91,9,0,82,560,TRUE,560
Chocolates & Candies,Kelloggs Corn Flakes With Real Strawberry Pure,265,10,0,236,575,TRUE,575
Chocolates & Candies,Mother's Recipe Potato Papad,31,9,0,28,70,TRUE,75
Chocolates & Candies,Mothers Recipe Rice Papad Ajwain,24,0,0,24,75,TRUE,75
Chocolates & Candies,Chef's Basket Durum Wheat Penne Pasta,160,50,0,80,500,TRUE,500
Chocolates & Candies,Dabur Hommade - Imli Sauce Saunth,20,10,0,18,100,TRUE,100
Chocolates & Candies,Zorabian Chicken Kheema Parathas,190,0,0,190,300,TRUE,300
Chocolates & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
Chocolates & Candies,Safal Frozen - Sweet Corn,160,5,0,152,1000,TRUE,1
Chocolates & Candies,MTR Vegetable Upma,25,0,0,25,60,TRUE,60
Chocolates & Candies,Del Monte Original Blend Tomato Ketchup Pouch,120,7,0,111,950,TRUE,950
Chocolates & Candies,Del Monte Natural Vinegar ,55,3,0,53,180,TRUE,180
Chocolates & Candies,Del Monte Eggless Mayo,135,6,0,126,500,TRUE,500
Chocolates & Candies,ITC Master Chef Cheesy Corn Triangles,160,5,0,152,320,TRUE,320
Chocolates & Candies,Mother's Recipe Mixed Pickle ,115,4,0,110,400,TRUE,400
Chocolates & Candies,Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
Chocolates & Candies,Hershey's Cocoa + Almond Spread,295,9,0,266,350,TRUE,350
Chocolates & Candies,Maggi Special Masala Spicy Yummy Noodles,72,0,0,72,280,TRUE,280
Chocolates & Candies,Del Monte Schezwan Sauce,55,0,0,55,190,TRUE,190
Chocolates & Candies,Yummiez Green Peas,135,0,0,135,500,TRUE,500
Chocolates & Candies,Yummiez Green Peas,250,0,0,250,1000,TRUE,1
Chocolates & Candies,Yummiez American Sweet Corn,85,0,0,85,400,TRUE,400
Chocolates & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79,0,0,79,250,TRUE,250
Chocolates & Candies,Del Monte Pitted Green Olives,250,0,0,250,450,TRUE,450
"Meats, Fish & Eggs",Arden Eggs White,97,0,4,97,696,FALSE,12
"Meats, Fish & Eggs",Arden Eggs White,65,15,4,55,348,FALSE,6
"Meats, Fish & Eggs",Arden Eggs Brown,85,7,4,79,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Whole Pre-Cut,300,10,4,270,1000,FALSE,1
"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless,145,8,3,133,250,FALSE,250
"Meats, Fish & Eggs",Godrej Real Good Chicken Curry Cut,175,9,3,158,500,FALSE,500
"Meats, Fish & Eggs",TGFC Chicken Curry Cut Fresh,249,25,1,186,500,FALSE,500
"Meats, Fish & Eggs",Arden Desi Eggs,110,13,4,95,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Breast Boneless,275,9,6,248,450,FALSE,450
"Meats, Fish & Eggs",Fresh Chicken Boneless Cubes (Halal),215,5,1,204,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Kheema,255,9,3,230,450,FALSE,450
"Meats, Fish & Eggs",Suguna Sharp Egg ,72,13,3,62,348,FALSE,6
"Meats, Fish & Eggs",TGFC Bombay Duck Whole Cleaned,319,14,1,274,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Pre Cut Chicken Skinless (Half),165,0,1,165,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Drumstick ,265,9,2,239,500,FALSE,500
"Meats, Fish & Eggs",Suguna Active - DHA,72,13,4,62,348,FALSE,6
"Meats, Fish & Eggs",Godrej Real Good Chicken Marinated Lollipop ,200,10,2,180,580,FALSE,10
"Meats, Fish & Eggs",Godrej Yummiez Chicken Nuggets,325,9,1,293,500,FALSE,500
"Meats, Fish & Eggs",Eastern Chicken Masala,70,7,3,65,100,FALSE,100
"Meats, Fish & Eggs",Ching's Chicken Chilli Masala,10,0,6,10,20,FALSE,20
"Meats, Fish & Eggs",Fresh Chicken Whole Leg - Skinless (Halal),165,4,1,157,500,FALSE,500
"Meats, Fish & Eggs",Ceres Foods Fish Mustard Instant Liquid Masala,220,50,6,110,200,FALSE,200
"Meats, Fish & Eggs",TGFC Tilapia Curry Cut,259,43,1,147,500,FALSE,500
"Meats, Fish & Eggs",Godrej Yummiez Chicken Lucknowi Seekh Kebab,260,10,4,234,400,FALSE,400
"Meats, Fish & Eggs",Godrej Real Good Marinated Hot & Grill Chicken,245,9,2,221,450,FALSE,450
"Meats, Fish & Eggs",Everest Meat Masala Powder,74,9,3,67,100,FALSE,100
"Meats, Fish & Eggs",Suguna Heart- Omega3,72,13,4,62,348,FALSE,6
"Meats, Fish & Eggs",Everest Powder - Egg Curry Masala,40,2,6,39,50,FALSE,50
"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,261,14,1,222,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Chicken Smoked Ham,205,5,1,194,250,FALSE,250
"Meats, Fish & Eggs",Suguna Fit Egg,120,43,4,68,348,FALSE,6
"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,39,2,5,38,50,FALSE,50
"Meats, Fish & Eggs",Godrej Yummiez Chilli Chicken Sausages ,160,10,3,144,250,FALSE,250
"Meats, Fish & Eggs",Godrej Yummiez Chicken Punjabi Tikka ,295,9,6,266,360,FALSE,360
"Meats, Fish & Eggs",Eastern Fish Masala,48,2,5,47,100,FALSE,100
"Meats, Fish & Eggs",TGFC Catla Bengali Cut,290,29,1,204,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Leg Boneless,275,9,3,248,450,FALSE,450
"Meats, Fish & Eggs",TGFC Rohu Bengali Cut,249,28,1,179,500,FALSE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Lollypop,175,9,1,158,580,FALSE,10
"Meats, Fish & Eggs",Godrej Real Good Chicken Liver Sealed ,75,9,1,68,200,FALSE,200
"Meats, Fish & Eggs",Everest Tandoori Chicken Masala,74,9,3,67,100,FALSE,100
"Meats, Fish & Eggs",Fresh Mutton Mince - Kheema (Halal),515,3,1,495,500,FALSE,500
"Meats, Fish & Eggs",Fresh Mutton Curry Cut Cubes (Halal),465,4,1,442,500,FALSE,500
"Meats, Fish & Eggs",Ceres Foods Laal Maas Instant Liquid Masala,220,50,5,110,200,FALSE,200
"Meats, Fish & Eggs",Godrej Real Good Chicken Legs ,210,10,1,189,116,FALSE,2
"Meats, Fish & Eggs",Yummiez Chicken Breakfast Sausages,150,0,3,150,250,FALSE,250
"Meats, Fish & Eggs",TGFC Basa Fillets,329,24,1,247,500,FALSE,500
"Meats, Fish & Eggs",Zorabian Chicken Legs Skinless,210,0,1,210,450,FALSE,450
"Meats, Fish & Eggs",Ceres Foods Nalli Nihari Instant Liquid Masala,220,50,6,110,200,FALSE,200
"Meats, Fish & Eggs",Yummiez Chicken Garlic Fingers Pouch,250,0,5,250,400,FALSE,400
"Meats, Fish & Eggs",Suhana Spice Mix - Chicken Biryani,66,0,6,66,50,FALSE,50
"Meats, Fish & Eggs",Suguna Nourish Egg,62,0,0,62,696,TRUE,12
"Meats, Fish & Eggs",Fresh Chicken Curry Cut - Skinless (Halal),140,0,0,140,500,TRUE,500
"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless ,145,0,0,145,450,TRUE,450
"Meats, Fish & Eggs",Zorabian Chicken Kheema Parathas,190,0,0,190,300,TRUE,300
"Meats, Fish & Eggs",Fresh Chicken Mince - Kheema (Halal),215,5,0,204,500,TRUE,500
"Meats, Fish & Eggs",Godrej Real Good Chicken Boneless Cubes ,275,9,0,248,450,TRUE,450
"Meats, Fish & Eggs",Suguna Vitamin D Egg,75,17,0,62,348,TRUE,6
"Meats, Fish & Eggs",Suguna Nourish Egg ,72,16,0,60,348,TRUE,6
"Meats, Fish & Eggs",Zorabian Chicken Mince,250,0,0,250,450,TRUE,450
"Meats, Fish & Eggs",Zorabian Chicken Leg Boneless ,250,0,0,250,450,TRUE,450
"Meats, Fish & Eggs",Godrej Yummiez Chicken Breakfast Salami,150,4,0,143,250,TRUE,250
"Meats, Fish & Eggs",Zorabian Chicken Cubes,270,0,0,270,500,TRUE,500
Biscuits,Britannia Good Day Cashew Cookies,10,0,6,10,60,FALSE,58
Biscuits,Britannia 50-50 Maska Chaska Biscuits,32,3,6,31,120,FALSE,120
Biscuits,Dukes Waffy Chocolate Wafers,45,51,4,22,60,FALSE,75
Biscuits,Britannia Nutri Choice Digestive Biscuit,45,0,1,45,200,FALSE,150
Biscuits,Britannia Goodday Chocochip Cookies,120,17,5,99,400,FALSE,400
Biscuits,Britannia Good Day Pista Badam,45,2,1,44,200,FALSE,200
Biscuits,Cadbury Chocobakes Chocolate Filled Cookies ,30,0,5,30,75,FALSE,75
Biscuits,Dukes Waffy Strawberry Roll,150,50,3,75,250,FALSE,250
Biscuits,Parle Monaco Classic Salty Biscuits,70,0,4,70,400,FALSE,400
Biscuits,Dukes Waffy Orange Wafers,45,51,5,22,60,FALSE,75
Biscuits,Britannia Good Day Pista Badam,20,0,6,20,100,FALSE,100
Biscuits,Britannia Milk Bikis Biscuits Packet,20,0,3,20,200,FALSE,200
Biscuits,Britannia Toastea (Premium Bake Rusk),65,0,6,65,400,FALSE,400
Biscuits,Dukes Waffy Strawberry Wafers,45,51,2,22,60,FALSE,75
Biscuits,Britannia Toastea Premium Bake Rusk,35,0,3,35,182,FALSE,182
Biscuits,Lotte Choco Pie ,80,10,3,72,168,FALSE,168
Biscuits,Bauli Moonfils Choco Veg Puff Roll,15,0,2,15,45,FALSE,45
Biscuits,Sunfeast Dark Fantasy Choco Fills Cookies Packet,150,15,3,127,300,FALSE,300
Biscuits,Britannia 50-50 Maska Chaska Biscuit,75,10,6,67.5,300,FALSE,300
Biscuits,Britannnia 50-50 Sweet & Salty Biscuit,25,0,4,25,200,FALSE,200
Biscuits,Britannia Good Day Chunky Cookies,50,15,6,42.5,120,FALSE,120
Biscuits,Sunfeast Marie Light,23,13,1,20,200,FALSE,200
Biscuits,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80,10,2,72,500,FALSE,500
Biscuits,The Bake Shop Whole Wheat Oats Khari,65,6,5,61,200,FALSE,200
Biscuits,Britannia Nutri Choice Oats Milk Almond Biscuit,25,10,6,22.5,75,FALSE,75
Biscuits,Sunfeast Dark Fantasy Choco Creme,80,27,4,58,300,FALSE,300
Biscuits,Lotte Choco Pie Chocolate Cake,25,0,6,25,56,FALSE,56
Biscuits,Sunfeast Mom's Magic Cashew & Almond Cookies Packet,30,10,3,27,200,FALSE,200
Biscuits,Unibic SugarFree - Oatmeal Cookies,50,16,3,42,75,FALSE,75
Biscuits,Parle Hide & Seek Cookies With Added Almonds,30,3,1,29,100,FALSE,100
Biscuits,Unibic Fruit & Nut Cookies,25,8,3,23,67,FALSE,67
Biscuits,Sunfeast Yumfills Whoopie Pie,140,25,5,105,253,FALSE,276
Biscuits,Britannia Toastea Premium Bake Rusk,110,14,1,94,700,FALSE,700
Biscuits,McVitie's Marie biscuits with Goodness of Calcium,30,0,6,30,250,FALSE,250
Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20,10,2,18,47,FALSE,47
Biscuits,Unibic Honey Oatmeal Cookies,25,8,6,23,75,FALSE,75
Biscuits,Britannia Good Day Choco Chip Cookies,30,3,6,29,100,FALSE,100
Biscuits,The Bake Shop Masala Cheese Crackers,95,6,3,89,100,FALSE,100
Biscuits,Britannia Pure Magic Vanilla Creme Biscuit,35,17,4,29,100,FALSE,100
Biscuits,Open Secret Assorted Story Box,105,22,4,81,75,FALSE,75
Biscuits,Cadbury Oreo Dipped Biscuit,70,10,1,63,150,FALSE,150
Biscuits,Sunfeast Farmlite Oats & Almonds Biscuits Packet,60,10,3,54,150,FALSE,150
Biscuits,Unibic SugarFree - Butter Cookies,50,16,6,42,75,FALSE,75
Biscuits,Britannia Good Day Cashew Cookies Packet,120,12,6,105.6,600,FALSE,600
Biscuits,Dukes Sour & Cream Onion Nibbles Baked,55,25,3,41,150,FALSE,150
Biscuits,Britannia Treat Croissant Vanilla Creme Roll,20,0,6,20,47,FALSE,47
Biscuits,Parle Hide & Seek Choco Rolls,50,2,4,49,120,FALSE,120
Biscuits,Britannia Treat Creme Wafers - Vanilla,45,11,6,40,60,FALSE,1
Biscuits,Parle Rusk Elaichi,48,2,6,47,300,FALSE,300
Biscuits,Lotte Choco Pie ,140,6,2,131,336,FALSE,336
Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuits,120,15,6,102,600,FALSE,600
Biscuits,Unibic Cashew Cookies,25,8,6,23,75,FALSE,75
Biscuits,Parle Monaco Jeffs Zeera Biscuit,60,10,4,54,200,FALSE,200
Biscuits,"Unibic Snack Bar - Multigrain, Choco",40,17,6,33,30,FALSE,30
Biscuits,The Bake Shop Methi Khari Simply Delicious,65,6,2,61,200,FALSE,200
Biscuits,Britannia Treat Jimjam Family Pack (Buy 4 Get 1 Free),100,0,6,100,500,FALSE,500
Biscuits,Open Secret Choco Almond Tiffin Pack,35,22,3,27,25,FALSE,25
Biscuits,Lotte Choco Pie ,150,20,6,120,696,FALSE,12
Biscuits,Baker Street Suji Rusk Large Pack,30,10,6,27,200,FALSE,200
Biscuits,Parle Hide & Seek Choco Rolls,30,0,1,30,75,FALSE,75
Biscuits,Sunfeast Dark Fantasy Vanilla Creme,80,15,6,68,300,FALSE,300
Biscuits,Britannia Treat Burst Choco Creme Fills,30,0,3,30,120,FALSE,120
Biscuits,Parle Milano Mixed Berries Cookies,35,2,3,34,75,FALSE,75
Biscuits,Karachi Bakery Cashew Biscuits ,210,5,4,199,400,FALSE,400
Biscuits,Britannia Pure Magic Choco Lush Cookies,120,20,4,96,300,FALSE,300
Biscuits,Britannia Treart Creme Wafers Chocolate,45,11,6,40,60,FALSE,1
Biscuits,Unibic Daily Digestive (Multigrain Cookies),30,6,6,28,75,FALSE,75
Biscuits,Cadbury Chocobakes Choc Filled Cookies,60,0,6,60,150,FALSE,150
Biscuits,The Bake Shop Whole Wheat Multigrain Toast (Rusk),60,6,2,56,200,FALSE,200
Biscuits,Unibic Choco Kiss Cookies,45,15,5,38,75,FALSE,75
Biscuits,Britannia Treat Creme Wafers - Orange,45,11,6,40,60,FALSE,60
Biscuits,Bauli Moonfills Pack of 4,60,10,6,54,180,FALSE,190
Biscuits,Unibic Oatmeal Digestive Cookies ,50,6,6,47,150,FALSE,150
Biscuits,Orion Choco Pie - Chocolate Coated Soft Biscuit,150,25,2,112,336,FALSE,336
Biscuits,Britannia Good Day Cashew Cookies Pack Of 6,120,10,6,108,120,FALSE,120
Biscuits,Parle Fab Bourbon,30,0,3,30,150,FALSE,150
Biscuits,Open Secret White Choco Tiffin Pack,35,22,1,27,25,FALSE,25
Biscuits,The Bake Shop Whole Wheat Bread Sticks,60,6,1,56,100,FALSE,100
Biscuits,Unibic Assorted Cookies ,149,8,6,137,450,FALSE,450
Biscuits,The Bake Shop Milk & Raisin Toast (Rusk),60,6,4,56,200,FALSE,200
Biscuits,Lotte Choco Pie Cocoa Pie,90,10,6,81,168,FALSE,168
Biscuits,Bauli Moonfils Veg - Strawberry,15,0,5,15,45,FALSE,47
Biscuits,The Bake Shop Masala Lavash,75,6,6,70,100,FALSE,200
Biscuits,Britannia Good Day Nut Cookies,30,0,6,30,120,FALSE,120
Biscuits,Sunfeast Mom's Magic Rich Butter Cookies,30,10,6,27,200,FALSE,200
Biscuits,The Bake Shop Whole Wheat Toast (Rusk) ,60,6,4,56,200,FALSE,200
Biscuits,Open Secret Peanut Butter Story Box,105,22,6,81,75,FALSE,75
Biscuits,Open Secret White Choco Story Box,105,22,6,81,75,FALSE,75
Biscuits,The Bake Shop Whole Wheat Multigrain Lavash,75,6,3,70,100,FALSE,200
Biscuits,McVitie's Oat Cookies,45,0,2,45,120,FALSE,120
Biscuits,Britannia Tiger Krunch Biscuits,120,0,4,120,400,FALSE,400
Biscuits,McVitie's Butter Cookies,30,10,6,27,200,FALSE,200
Biscuits,Bauli Moonfils Strawberry,15,0,5,15,45,FALSE,45
Biscuits,Britannia Good Day Butter Cookies,80,10,6,72,600,FALSE,600
Biscuits,Parle Hide & Seek Choco Rolls,60,0,1,60,120,FALSE,120
Biscuits,The Bake Shop Jeera Ajwain Bread Sticks,60,6,6,56,100,FALSE,100
Biscuits,Parle Fab!o Vanilla Creme Sandwich Biscuit,30,3,6,29,120,FALSE,120
Biscuits,Sunfeast Farmlite Nuts Digestive,70,11,6,62,250,FALSE,250
Biscuits,Britannia Pure Magic - Chocolush,35,2,6,34,100,FALSE,100
Biscuits,The Bake Shop Maska & Multigrain Cheese Crackers,130,10,3,116,100,FALSE,150
Biscuits,Britannia Nutri Choice Ragi Cookies,70,10,6,63,150,FALSE,150
Biscuits,Sunfeast Farmlite 5 Seed Digestive,60,0,2,60,250,FALSE,250
Biscuits,Dukes Nibbles - Ranch Crackers,50,0,6,50,150,FALSE,150
Biscuits,Danish Butter Cookies,350,0,1,350,400,FALSE,400
Biscuits,The Bake Shop Sesame Seed Crackers,130,10,4,116,100,FALSE,150
Biscuits,Good Day Butter Cookies,10,0,0,10,75,TRUE,75
Biscuits,Britannia Marie Gold Biscuits Packet,30,0,0,30,250,TRUE,250
Biscuits,Britannia Good Day Cashew Cookies,20,0,0,20,100,TRUE,100
Biscuits,Sunfeast Dark Fantasy Choco Fills,35,8,0,32,75,TRUE,75
Biscuits,Britannia Nutri Choice Digestive Biscuits Packet,25,0,0,25,100,TRUE,100
Biscuits,Britannia Classic Little Hearts ,25,0,0,25,75,TRUE,75
Biscuits,Britannia Good Day Cashew Cookies Packet,40,5,0,38,200,TRUE,200
Biscuits,Britannia Nice Time Biscuit,25,0,0,25,150,TRUE,150
Biscuits,Britannia Milk Bikis Cream Biscuit,45,0,0,45,200,TRUE,200
Biscuits,Britannia Bourbon Chocolate Cream Biscuits,35,2,0,34,150,TRUE,150
Biscuits,Dukes Waffy Chocolate Wafer Rolls ,150,50,0,75,250,TRUE,250
Biscuits,Britannia Milk Bikis Milky Sandwich,25,0,0,25,120,TRUE,120
Biscuits,Britannia Marie Gold Biscuit,28,0,0,28,200,TRUE,200
Biscuits,Britannia Marie Gold (Buy 4 Get 1 Free),80,0,0,80,600,TRUE,600
Biscuits,Britannia 50-50 Maska Chaska Biscuit,10,0,0,10,46,TRUE,45
Biscuits,Unibic Choco Nut Cookies,25,8,0,23,75,TRUE,75
Biscuits,Britannia Vita Marie Gold Biscuit,45,0,0,45,300,TRUE,300
Biscuits,The Bake Shop Maska Khari,65,6,0,61,200,TRUE,100
Biscuits,Parle Fab! Jam-In Cream Filled ,35,2,0,34,150,TRUE,150
Biscuits,Sunfeast Nice Biscuit,25,12,0,22,150,TRUE,150
Biscuits,Britannia Nutrichoice 5 Grain Digestive Biscuits,75,0,0,75,200,TRUE,200
Biscuits,Cadbury Oreo Strawberry Bicuits,30,3,0,29,120,TRUE,120
Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuit,10,0,0,10,60,TRUE,60
Biscuits,Britannia Roll Yo! Strawberry Swiss Roll,10,0,0,10,28,TRUE,28
Biscuits,Bauli Moonfils Choco Cream (With Egg),15,0,0,15,45,TRUE,45
Biscuits,Britannia Nutri Choice Oats Choco Almond Biscuit,25,10,0,22.5,100,TRUE,75
Biscuits,Britannia Nutri Choice Cracker Sugar Free Biscuit,35,0,0,35,300,TRUE,300
Biscuits,Cadbury Oreo Chocolatey Sandwich Biscuits Family Pack,80,0,0,80,300,TRUE,300
Biscuits,Bauli Moonfils Orange Puff Roll,15,0,0,15,45,TRUE,45
Biscuits,Britannia Treat Jimjam Cream Biscuits ,25,0,0,25,100,TRUE,100
Biscuits,Britannia Toastea Premium Bake Rusk,50,6,0,47,300,TRUE,300
Biscuits,The Bake Shop Jeera Khari,65,0,0,65,200,TRUE,200
Biscuits,"Cadbury Oreo Creme Biscuit - Vanilla, Original 120 g",30,3,0,29,120,TRUE,120
Biscuits,Britannia Good Day Cashew Cookies,230,25,0,172,1000,TRUE,1
Biscuits,Bauli Moonfils - Vanilla,15,0,0,15,45,TRUE,45
Biscuits,Britannia Roll Yo! Choco Swiss Roll (With Egg),10,0,0,10,28,TRUE,28
Biscuits,Britannia Milk Bikis Cream Biscuit,70,0,0,70,500,TRUE,500
Biscuits,Open Secret Choco Almond Story Box,105,22,0,81,75,TRUE,75
Biscuits,Parle Monaco Sixer Salted Biscuits ,60,10,0,54,200,TRUE,200
Biscuits,Sunfeast Dark Fantasy Bourbon Bliss,35,17,0,29,150,TRUE,150
Biscuits,Patanjali Atta Doodh Rusk,40,0,0,40,300,TRUE,300
Biscuits,Sunfeast Dark Fantasy Bourbon Bliss,35,0,0,35,150,TRUE,150
Personal Care,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,160,35,3,104,80,FALSE,80
Personal Care,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25,0,6,25,50,FALSE,50
Personal Care,Colgate Visible White Toothpaste,115,10,6,103,100,FALSE,100
Personal Care,Dettol SKincare Handwash Value Refill,109,3,6,105,750,FALSE,750
Personal Care,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115,4,6,110,750,FALSE,500
Personal Care,Colgate Total 12 Whole Mouth Protection Toothpaste,120,10,6,108,120,FALSE,120
Personal Care,Lux International Creamy White Soap Bar,35,2,6,34,75,FALSE,75
Personal Care,Colgate Herbal Toothpaste,114,18,2,93,200,FALSE,200
